user_id,distinct_umid_cnt_14d,distinct_login_cnt_14d,distinct_ipisp_cnt_14d
410421387822,1,20,1
400134093779,1,15,2
400365258418,1,19,2
400138647514,1,13,1
400371528421,1,14,1
400255197022,1,15,4
400174665156,1,22,2
410470797363,1,14,3
400322967831,1,22,2
400268898513,1,21,2
410418132002,1,17,2
400640280933,1,22,2
400130235315,1,16,1
4435839,1,16,2
400292496270,1,17,3
400137927096,1,26,1
400389234683,1,17,1
400036452180,1,13,1
400319523938,1,11,1
400213698674,1,17,1
400279533841,1,21,3
400274499745,1,16,3
400135515166,1,16,1
400389369314,1,22,1
400361346370,1,20,1
400345974539,1,13,1
400032536748,1,17,1
400334862993,1,25,2
400210554198,1,11,1
400632936901,1,21,2
400099716665,1,12,1
400644669521,1,23,1
400261986760,1,9,3
400334484994,1,17,1
400275588056,1,15,1
400303773187,1,24,1
400310310924,1,14,3
410463993547,1,22,2
400103745982,1,12,2
400295316661,1,18,1
400243578129,1,21,2
400033948263,1,22,1
410437833068,1,24,1
410452749126,1,19,1
400288146516,1,17,2
400155312125,1,18,2
400386027770,1,22,1
400326750085,1,15,1
400249014726,1,24,3
400312251855,1,21,1
400026088809,1,15,2
400226943806,1,14,3
400166754122,1,13,1
410431623711,1,25,1
410460318561,1,5,1
400246329466,1,16,1
410441742693,1,12,2
400276767359,1,6,1
400037865673,1,22,1
400346574744,1,16,2
400324665548,1,8,1
400228470158,1,18,1
400364034375,1,15,3
400149384838,1,18,1
400315953508,1,16,1
400316196154,1,18,2
400190268635,1,16,1
400282329039,1,16,3
400241808328,1,20,1
400252581387,1,15,1
400316610243,1,18,1
410472165339,1,1,1
400295322450,1,17,4
400311915518,1,19,1
400394355129,1,19,1
400117158185,1,19,1
410439276086,1,17,1
400070172487,1,19,1
400269489063,1,17,1
400332090315,1,19,2
410433513032,1,15,2
410479971493,1,19,2
410401497306,1,13,2
410422008470,1,16,1
400281405106,1,23,2
400216314320,1,15,1
410401011295,1,20,2
400177524231,1,14,1
400348026012,1,18,2
400014966706,1,6,1
410439294440,1,17,2
400176978187,1,20,2
410445168507,1,17,1
400134294863,1,7,1
400306140165,1,15,1
400249446288,1,14,1
410446491662,1,19,2
400390023127,1,17,2
400343955703,1,16,2
400216053889,1,13,1
410434125609,1,23,1
400304106949,1,23,3
400244820110,1,23,3
400237749501,1,18,2
410460030430,1,18,3
410415567711,1,17,2
400051089480,1,13,1
400237398096,1,10,2
451173,1,1,1
400374303011,1,19,2
400395981867,1,20,2
400112112702,1,12,1
410400789809,1,21,1
400080153236,1,18,1
400310244502,1,18,1
400327788445,1,17,1
400038087584,1,17,4
400142664181,1,19,2
400348419295,1,24,2
400245750554,1,14,2
410406954277,1,17,2
400373055076,1,5,1
400059474940,1,18,1
400249248258,1,17,2
400270317228,1,16,2
410425317125,1,12,1
410457336264,1,16,1
400044012567,1,17,1
400287120387,1,21,2
400396416865,1,18,1
400304529846,1,16,1
410468820737,1,13,2
410457249530,1,23,2
400265295154,1,15,2
400198953030,1,14,1
400380078452,1,19,3
400352190269,1,25,5
410422989637,1,12,2
400177257406,1,18,1
400016402166,1,12,2
400338291196,1,15,1
400026278317,1,18,3
400390491375,1,19,2
400246545977,1,22,2
400039776171,1,20,1
400036869407,1,22,2
400226766958,1,21,1
400335528341,1,19,2
400045755340,1,25,2
400364379328,1,16,1
400309770113,1,11,2
400311666392,1,21,1
400043184662,1,18,2
400259439128,1,13,1
400214427221,1,16,1
410415024547,1,19,2
400207350859,1,15,2
400136964832,1,17,1
400207506085,1,14,1
400340031490,1,15,2
400359762176,1,18,1
400297584896,1,14,1
400085307072,1,14,2
410429229251,1,17,1
400348242065,1,15,1
400397895595,1,16,1
400272360163,1,19,1
410411547604,1,16,1
400055049715,1,17,2
400272186450,1,13,1
400151070948,1,16,2
410422488758,1,19,2
400327476119,1,19,1
400380717989,1,15,2
410416452393,1,29,1
400291446227,1,23,2
400342587784,1,15,2
400329693132,1,15,1
400251573310,1,21,1
400320141097,1,16,1
410480478454,1,17,1
400233150081,1,19,2
400040844606,1,14,1
400177848158,1,15,4
400127493602,1,18,1
400301139993,1,21,2
410457423754,1,20,1
400179855206,1,19,1
400629246240,1,19,1
400267839567,1,19,3
400366416674,1,19,1
400073889774,1,21,2
27598460,1,22,1
410414370911,1,15,1
400385139902,1,24,2
400321854752,1,17,1
400304691555,1,9,1
400377204730,1,23,1
410435517692,1,10,2
410410290090,1,18,1
400356105420,1,19,2
400158216940,1,16,1
410436558157,1,22,1
400053642975,1,17,2
400275360580,1,22,1
410402334944,1,19,3
410448300693,1,20,1
400194354231,1,23,1
400182789846,1,23,1
400045803828,1,17,1
400239891607,1,28,2
400317906636,1,25,1
400156191263,1,19,2
400083612309,1,17,1
410439570350,1,21,1
400393743480,1,17,1
400342116802,1,18,1
400241823780,1,22,1
400244694217,1,16,1
400256970111,1,23,1
410419323096,1,13,1
410454519352,1,19,1
400330128026,1,23,1
400102848627,1,25,1
410442858212,1,18,1
400062675076,1,11,3
400636932851,1,16,1
400345722399,1,16,1
410437131546,1,20,2
400108128581,1,17,1
400249617108,1,21,2
400245432999,1,15,2
400276893452,1,17,1
400087845604,1,14,1
400376748431,1,24,1
400283667101,1,16,1
400260849039,1,19,1
400392486697,1,19,1
400009070113,1,15,2
400350741047,1,19,4
410410896301,1,6,1
400038126917,1,24,1
400116570683,1,21,1
400366470132,1,19,1
400213515143,1,18,2
410461110644,1,10,1
400240515209,1,20,2
400300320784,1,19,3
400021762160,1,21,1
400229952761,1,15,2
400312176340,1,16,2
400356618285,1,19,1
400314303602,1,21,1
400150440094,1,21,1
400223553914,1,24,1
410480391679,1,17,1
400237140248,1,15,1
400257597858,1,12,2
400240854038,1,6,2
400301139070,1,17,1
400256370517,1,22,1
400291998481,1,17,2
400143096816,1,25,1
410434698373,1,15,1
410469867215,1,26,2
410421408902,1,20,1
400387530713,1,18,2
400300704856,1,12,1
410448297948,1,3,1
400284453870,1,21,1
410450601513,1,18,2
400170321634,1,5,1
400241325865,1,12,1
410470416589,1,19,2
400317750699,1,18,1
400115919639,1,21,1
400156212129,1,14,2
400096743240,1,21,1
400257621433,1,6,1
400103505256,1,16,2
410416401086,1,13,1
410445435260,1,16,2
400359486516,1,22,2
400036734101,1,22,1
400360080678,1,14,1
400252269365,1,22,1
400258377685,1,12,1
400386495909,1,16,3
400286427824,1,1,1
410428038900,1,11,1
400629699990,1,19,1
400392774577,1,21,2
410440239206,1,17,1
400117629769,1,13,1
400239735364,1,20,2
400233582601,1,18,1
410452734952,1,25,1
400114833143,1,15,3
400372908309,1,17,1
410469264537,1,25,1
400267674102,1,11,2
400382358427,1,18,2
400177404334,1,17,1
410434704014,1,16,2
400259733488,1,18,2
410458479755,1,20,2
400167819672,1,14,1
410472657877,1,19,1
400294656197,1,17,2
400286403950,1,23,1
400289385626,1,21,1
400311852908,1,20,2
400365123025,1,18,1
400265772762,1,13,1
400103997387,1,13,1
400035798587,1,11,1
400093638516,1,16,1
410466036385,1,21,3
400284762914,1,17,1
400330632804,1,18,1
400028920827,1,17,2
400310151832,1,22,1
400370343856,1,13,3
400332681003,1,21,1
400293654960,1,5,2
400268019717,1,20,1
400045503476,1,20,1
400147158420,1,20,1
400365900995,1,21,1
400323282483,1,24,2
400113249162,1,19,1
400302804867,1,13,1
400299603861,1,18,2
410433513453,1,24,2
400315845684,1,13,1
400298010133,1,20,4
410468304651,1,13,1
400347363507,1,12,1
410465670820,1,16,2
400632213933,1,20,2
400367172293,1,17,2
400367058459,1,26,3
400362486540,1,15,2
400042497502,1,7,1
400180482144,1,24,1
400278903673,1,13,1
400286109794,1,24,2
400209876494,1,14,1
400257753425,1,14,2
400362606273,1,16,1
410402907805,1,11,1
400248780370,1,20,1
400348575162,1,15,1
400349772587,1,14,1
410401458992,1,16,1
20911490,1,19,1
400323504501,1,19,2
410434068193,1,14,1
400006880234,1,25,1
410477994877,1,23,1
410449896977,1,23,1
400393365560,1,20,1
400272570634,1,15,2
10817214,1,13,1
410446956759,1,20,2
400220490186,1,16,3
410433891829,1,18,1
400023388568,1,19,2
400122162278,1,16,1
410460144910,1,18,2
410448576016,1,20,2
410402751957,1,20,1
410470863159,1,14,1
400031126683,1,18,1
400277859856,1,23,1
400296234045,1,17,1
400628076432,1,21,1
410428575365,1,13,2
400309341014,1,17,1
400206927577,1,22,1
400175559810,1,21,1
400306140871,1,17,2
400105182235,1,25,2
400231989905,1,25,2
400277955940,1,16,2
400287408795,1,18,1
400391565618,1,19,1
400048506964,1,22,1
400241265137,1,18,2
400387539895,1,13,2
400288686160,1,15,2
400242321530,1,16,2
410426139498,1,1,1
410436417690,1,19,1
400306722760,1,17,1
400228458560,1,16,1
400233180424,1,21,1
400377852046,1,18,2
410444979566,1,20,2
400302744397,1,21,2
410453178422,1,20,1
410476593676,1,19,1
400218984750,1,2,1
400233555719,1,21,1
400147404690,1,16,1
400242519251,1,17,1
400377792822,1,10,2
400182147507,1,13,1
4049931,1,17,1
400258566839,1,17,2
400350867908,1,18,1
400273923892,1,22,2
410467239553,1,17,1
410466027569,1,13,2
400347030986,1,18,2
400360758838,1,18,3
400214250163,1,28,1
400324407281,1,17,1
400125807492,1,20,1
410428689244,1,22,2
400185951403,1,16,1
410463192818,1,19,1
400029408414,1,16,1
400353909670,1,16,2
400361490879,1,15,1
400135755224,1,14,1
410464713619,1,13,2
400397130731,1,16,2
400155546215,1,20,2
400355019234,1,16,2
400364517922,1,26,2
400309410567,1,16,2
400276977463,1,3,1
400115346264,1,10,2
400321239196,1,19,2
400112334471,1,10,1
400369560556,1,20,1
410472525691,1,22,2
400258896751,1,17,1
400206567103,1,12,2
400348170400,1,14,1
400346388814,1,20,3
400018096601,1,17,1
410403396194,1,26,2
400341831404,1,21,2
400639002206,1,21,3
400285413965,1,23,1
410421813814,1,20,3
400265784907,1,21,1
400632315270,1,22,2
400246038697,1,20,1
400347759241,1,20,1
400260732388,1,14,1
400353288367,1,15,1
400333314492,1,4,2
410451375948,1,20,1
400374561062,1,21,3
400092429263,1,13,1
400281936845,1,21,2
400351704583,1,13,1
400046547362,1,18,2
400315479586,1,19,3
400170831781,1,18,1
400339671050,1,18,1
400114221434,1,21,1
410452758851,1,21,2
400338420826,1,16,1
410453121192,1,16,1
400194492087,1,17,2
400280589274,1,16,3
410458662926,1,17,1
410407797447,1,22,1
400018166120,1,12,1
400244529659,1,18,1
400362837621,1,20,3
400288824567,1,23,2
410449599755,1,18,4
400343940284,1,15,1
410429088533,1,16,1
400342827447,1,15,1
400203024045,1,14,1
400239888497,1,25,2
400168719332,1,15,1
400294767815,1,19,1
400320312280,1,20,2
400371300556,1,16,2
400365708185,1,23,1
410401941711,1,19,1
410400972306,1,21,1
400111263099,1,20,1
400287981121,1,17,4
400309827947,1,18,1
400147326304,1,13,2
400194354277,1,20,2
400371150270,1,14,1
400644912586,1,19,2
400183308309,1,18,1
400302366455,1,16,1
400109040499,1,21,2
400317543510,1,13,1
400155705757,1,17,2
410472969425,1,18,1
400104081595,1,16,1
410410014920,1,19,1
400341147363,1,17,1
400346346202,1,15,1
400368762510,1,16,1
410403180217,1,20,1
400146609719,1,19,2
400358982846,1,14,1
410466915287,1,21,3
410467374656,1,14,1
400394622948,1,17,2
410463546911,1,18,1
400092525478,1,26,2
400331250774,1,12,2
410435997741,1,16,1
400635108287,1,21,3
400288272482,1,20,2
400338462124,1,13,1
400248594627,1,12,2
400383063463,1,21,1
410466825508,1,20,2
400300710562,1,19,1
400281522503,1,15,2
410426247666,1,15,2
400322571115,1,14,1
400290636294,1,11,1
410430837637,1,18,1
400217217323,1,19,1
400322922832,1,27,3
410473773730,1,27,1
410444076057,1,16,1
400353492966,1,20,1
400333170783,1,22,2
410444835371,1,18,2
400253454724,1,15,2
2566911,1,16,2
400349715433,1,20,1
400296111049,1,21,1
400356849121,1,15,1
410419299177,1,20,1
400336944499,1,19,1
3169781,1,20,1
410426145206,1,7,2
400395771678,1,21,1
400071324938,1,24,1
410438907618,1,9,1
400194159130,1,17,1
400342608124,1,15,1
400275408304,1,22,1
410407389091,1,12,1
410436558277,1,22,1
410459637291,1,16,1
400284588549,1,16,2
400076016690,1,18,1
410438808684,1,16,1
400051815263,1,1,1
410399499964,1,15,2
400195608011,1,6,1
400138497917,1,16,2
400156476673,1,17,2
400636056914,1,15,1
400029184566,1,20,3
400305411713,1,14,1
400389312357,1,23,1
400273926181,1,16,1
400323012362,1,22,1
400218870591,1,11,1
410414832972,1,18,2
400328361229,1,21,2
400087698862,1,16,2
400163463254,1,16,1
400361988093,1,17,1
400061145876,1,14,1
400339326405,1,28,2
400340925435,1,15,2
400280328548,1,11,1
400389456906,1,7,2
400239360011,1,12,1
400389456715,1,22,1
410469465180,1,14,1
400248888294,1,25,1
410409249167,1,12,1
400352898979,1,29,1
400044840857,1,12,2
400365363956,1,23,1
400108767061,1,19,1
400335807228,1,16,3
400312098769,1,20,1
400316565151,1,21,1
400263342705,1,19,1
400120446457,1,21,1
400261746683,1,14,1
410403504643,1,18,3
400068219954,1,16,1
400168803625,1,16,1
400250988224,1,20,1
400397643022,1,13,2
400330071806,1,18,2
410472585883,1,25,1
400346523945,1,19,1
400161240651,1,8,1
400366881268,1,29,1
400033766571,1,20,1
400337052929,1,21,1
410421081209,1,17,1
400112130232,1,17,1
400338585531,1,11,1
400245648911,1,19,2
400357713827,1,20,3
400267515050,1,16,1
400186227627,1,13,1
400074570135,1,3,1
400162140336,1,19,1
400173156201,1,5,2
400366311432,1,15,2
410453346172,1,15,1
410399697403,1,17,1
410471835448,1,17,1
400172949713,1,15,1
400382178589,1,22,1
400389909074,1,19,2
410413104936,1,20,1
400304265546,1,11,1
400105689872,1,22,1
410416419484,1,22,1
400077990306,1,12,1
400370223565,1,3,1
400359108861,1,16,3
410442900161,1,12,2
400159368416,1,21,1
400308627008,1,18,1
400262190074,1,17,1
410449980705,1,18,2
410405220017,1,21,1
1608420,1,18,1
400395825768,1,16,3
400298115904,1,18,1
410476863035,1,20,1
400375896846,1,20,2
400362459722,1,18,1
410431092362,1,15,1
400359546399,1,17,2
400283202681,1,14,1
400262883606,1,15,1
400154862799,1,21,1
400028216898,1,23,2
400250826329,1,17,1
400203408851,1,5,2
400226403016,1,19,1
400643388635,1,18,2
410454513131,1,19,1
410455842191,1,19,3
410420958016,1,19,2
400314771301,1,8,2
400317642197,1,14,1
400274469585,1,21,1
400362981302,1,17,2
400329774006,1,21,1
400120959179,1,13,2
400170618784,1,16,1
400274517626,1,18,1
400221198269,1,16,1
400031932588,1,25,2
400166370485,1,14,2
400066788603,1,19,2
400242213618,1,20,1
400252827114,1,23,1
400384536382,1,19,2
400243299320,1,16,1
400235877517,1,16,2
410415699306,1,17,2
400289007925,1,16,3
400130226770,1,15,1
400204470612,1,20,2
400383534351,1,20,1
410406057655,1,15,1
410449476809,1,20,2
400293438744,1,19,1
400143651564,1,15,1
400375488360,1,16,1
400045563635,1,17,1
410436939436,1,18,1
400215615827,1,17,1
400362282925,1,15,1
410475105300,1,18,1
410413758498,1,22,1
400170414458,1,13,1
400316121646,1,14,2
410469534346,1,13,3
400246161653,1,24,1
400316250943,1,14,1
400100106188,1,1,1
400310613997,1,10,1
400376847664,1,24,1
410444850422,1,17,2
410463933488,1,12,1
410413407085,1,17,1
410455455628,1,20,2
400079148413,1,18,1
400312515767,1,21,1
410434191922,1,20,2
400232313546,1,16,1
400255668890,1,19,1
410446485775,1,15,2
400296420110,1,15,1
410461560499,1,18,1
400249524728,1,16,2
400121877622,1,11,1
400317894148,1,18,1
31512059,1,19,1
400642476428,1,22,2
400367838328,1,21,1
400310787708,1,2,1
400298427644,1,20,2
410424837732,1,18,1
400029998217,1,20,3
400634760799,1,16,1
410474814729,1,17,2
410423784899,1,21,1
400284174572,1,19,3
400249368015,1,24,1
410401458919,1,15,1
400284867840,1,18,2
400343289811,1,11,2
400085874292,1,27,1
400175424272,1,16,1
400215471475,1,20,2
400221357227,1,15,1
400367109887,1,17,2
400301772394,1,22,1
400314168588,1,21,1
400263606982,1,18,2
400073880919,1,26,1
410399139044,1,17,1
400283706055,1,20,1
400642575414,1,22,2
410402481197,1,20,1
400099104947,1,16,1
410451378414,1,22,2
410409855162,1,16,2
400162308018,1,12,1
400311105378,1,24,1
410412693123,1,19,2
400128435507,1,19,3
400377528688,1,14,2
400136043650,1,17,3
400117746879,1,27,1
400331691058,1,17,1
410440158217,1,21,1
410438727806,1,21,2
410467275997,1,19,2
400326387970,1,17,1
400341132223,1,18,1
400198743059,1,23,1
400219479188,1,19,2
410460321263,1,15,1
400129692959,1,12,2
400209234482,1,19,2
400287861396,1,19,2
400258995651,1,18,1
400344240461,1,31,1
400130946468,1,27,1
410409240674,1,13,1
400155465113,1,18,1
400285053060,1,17,1
400332003385,1,17,1
400386174159,1,15,2
400280445044,1,13,1
400391877076,1,23,1
400031204577,1,8,1
410444502963,1,17,2
410422563903,1,20,1
410476563635,1,18,1
410450637006,1,18,3
400219533802,1,29,3
400211727645,1,13,1
400031900860,1,14,3
410406882240,1,17,1
410469375393,1,20,2
400217886568,1,13,1
400326288351,1,9,1
400227942525,1,19,1
400290204821,1,13,1
400149198935,1,18,2
400381452417,1,19,1
400358649025,1,15,1
400250736776,1,18,1
400017798150,1,21,2
400240227446,1,19,1
400160745163,1,18,1
400364241614,1,19,1
400216131685,1,17,1
410439933485,1,18,2
400048848412,1,18,2
410460723622,1,19,1
400182213343,1,18,1
410425581362,1,27,1
410476044369,1,15,1
400219419657,1,15,1
400277787786,1,19,1
400636455135,1,19,1
400216521903,1,15,3
400111002351,1,10,1
400201893956,1,14,3
400310013090,1,19,2
410476134195,1,18,1
400362903017,1,11,3
400052448444,1,9,1
400190130880,1,2,1
410418411897,1,14,1
400252545821,1,22,1
410439513077,1,16,1
400110684979,1,13,3
410469978118,1,20,2
400058259735,1,24,2
400159938663,1,15,3
400323441115,1,13,2
400366146512,1,14,2
400244856918,1,13,1
410414871656,1,19,1
400391349757,1,18,1
410407443585,1,20,4
400091937442,1,15,2
400328751151,1,18,2
400207140540,1,19,1
400040967993,1,19,1
400269657093,1,15,2
410451612464,1,32,1
400172388565,1,13,1
400391991854,1,14,2
400178802554,1,18,1
400298238175,1,3,1
400301460854,1,17,1
400102662634,1,15,2
400632951207,1,14,3
400361310719,1,17,1
410441577599,1,16,2
410399796485,1,19,3
400077993815,1,20,1
410403735386,1,20,4
400290897307,1,19,1
410428089332,1,18,1
400080798465,1,18,1
400215489521,1,14,1
400240926169,1,15,1
410445324036,1,19,1
410445873474,1,13,2
400342590761,1,13,1
410469843109,1,3,1
400207251739,1,18,1
410417439009,1,20,1
400269078185,1,25,3
400351491219,1,16,1
410445474065,1,17,1
400118637849,1,21,1
400136550909,1,18,1
400388706058,1,20,1
400222128193,1,16,1
400088391791,1,18,1
410477142880,1,24,1
410436402519,1,21,2
400298727549,1,16,3
400013130370,1,16,1
410456769133,1,18,2
400167009941,1,19,1
410473374634,1,9,1
400396767793,1,16,3
400223400735,1,23,1
400339452554,1,19,1
400324401095,1,15,1
400246971019,1,14,2
400230219179,1,17,2
400248702844,1,15,2
410445420969,1,17,1
400041720881,1,20,2
410418915042,1,23,3
1618973,1,20,1
400198740590,1,17,2
410416257046,1,16,1
400021938585,1,18,1
400186950130,1,16,1
400348458349,1,15,3
400343871907,1,15,3
400313610325,1,18,1
400217904349,1,14,1
400336230677,1,15,2
400391343109,1,18,1
400287504164,1,5,2
410443554899,1,19,3
400054215006,1,8,1
400167993979,1,10,1
400034182205,1,13,2
400254666968,1,18,1
410419263749,1,12,1
400636638774,1,12,2
400141140012,1,18,3
410414988852,1,29,1
410460234415,1,12,1
400139037847,1,12,1
400180866111,1,19,2
400143840924,1,17,3
400361757261,1,19,1
12681985,1,26,1
410404872793,1,17,1
400230960722,1,12,2
400282797135,1,23,1
400325697612,1,13,2
400324374647,1,12,2
400289364204,1,4,1
410459109064,1,12,2
410432409847,1,16,1
400263459732,1,17,1
400332579039,1,20,1
400021894428,1,16,2
400112475695,1,9,2
400043508100,1,17,1
410424390417,1,9,2
400310274808,1,13,2
410435745844,1,20,1
410427069311,1,18,1
410401332195,1,15,1
400085769870,1,20,2
400216284047,1,16,1
400311930896,1,9,2
400028256969,1,19,1
400335735980,1,3,1
400358202525,1,15,1
410433166000,1,13,1
400269885498,1,21,1
410399460946,1,21,1
400339074380,1,17,1
400006156852,1,18,3
10129841,1,16,2
410409285965,1,3,2
410466744807,1,21,3
400017062598,1,14,2
3593670,1,21,1
410459871730,1,12,1
400121529065,1,12,1
400254192343,1,29,2
400175544820,1,17,1
410457510619,1,17,2
400332441123,1,19,2
410424855135,1,22,1
400301139884,1,18,2
410457003830,1,16,2
400153284405,1,13,1
410432328060,1,22,1
400630410218,1,17,1
410465880866,1,16,3
400213941220,1,18,2
400219416373,1,15,1
400092432886,1,17,1
400361514760,1,20,1
400297659712,1,15,3
400251321335,1,18,1
400299876876,1,4,1
400179549533,1,17,1
410437221118,1,27,1
400234680435,1,16,2
400200291219,1,17,1
28322361,1,13,2
400283532541,1,25,2
400316058115,1,17,1
400224639047,1,21,1
400238265131,1,19,2
410473122170,1,19,2
15447465,1,19,3
400147890678,1,19,2
400342785163,1,15,1
400128033348,1,14,1
400193055547,1,19,1
400363443903,1,9,2
400346958994,1,19,1
400246404212,1,10,1
400186218821,1,16,1
410442321490,1,21,1
400386870642,1,21,2
400325607555,1,13,2
400631490794,1,20,2
400356777916,1,21,1
400302660529,1,16,1
400338138683,1,16,2
400355340119,1,17,1
400363362108,1,19,2
400366794603,1,18,1
410416056257,1,21,2
400270908371,1,19,1
400628979523,1,21,2
400365393514,1,22,2
400214028284,1,16,1
400254756082,1,13,1
400193733862,1,19,1
400035210532,1,20,2
400296822257,1,16,1
400631394622,1,22,2
410410962267,1,12,3
400148865346,1,30,1
400344894490,1,13,2
400395279704,1,8,1
410478675554,1,19,1
400361301486,1,12,1
400396080472,1,20,2
400171569554,1,11,1
410458401830,1,18,1
400280442257,1,12,1
400185411986,1,18,1
400365792490,1,5,1
410417160372,1,20,2
400249137840,1,16,2
410423502653,1,20,2
400198896376,1,20,3
400257135784,1,29,1
400319004296,1,16,2
400065828394,1,16,1
400630059756,1,18,1
400182198820,1,25,3
410431656567,1,12,1
410433891519,1,15,1
400293411245,1,15,1
400192551628,1,15,2
400370160572,1,9,1
31685487,1,15,1
400184685517,1,17,2
400289724970,1,20,1
410406780638,1,18,1
400088001089,1,19,1
400345212668,1,17,1
400367475896,1,22,2
400263360845,1,20,2
410478201169,1,16,2
400313502530,1,18,2
400333530918,1,18,1
400050870701,1,19,2
400364400043,1,17,1
400267314589,1,16,1
410455362594,1,20,1
410402250041,1,18,1
400637910049,1,28,1
410435541287,1,8,1
400357398790,1,15,1
400281351597,1,21,1
410416572123,1,6,1
400087461858,1,14,2
410415435701,1,4,2
400344471856,1,16,1
400629480157,1,15,2
410398557479,1,14,1
400127607052,1,24,2
400279935534,1,21,3
400111656673,1,17,2
400315854184,1,16,1
400283454702,1,19,1
400195953514,1,17,2
410443005594,1,20,3
410407875335,1,19,1
400238499761,1,12,1
410476398231,1,15,3
400176900404,1,14,1
400380093825,1,20,1
400061760576,1,10,1
410426256833,1,17,2
400282425214,1,19,2
400629645253,1,13,1
400287480527,1,13,1
400235046475,1,12,1
400329576742,1,15,2
400027072824,1,24,1
400317822708,1,19,3
410405136114,1,19,1
400328283351,1,17,2
400208838497,1,17,1
400284225869,1,17,1
400280376671,1,18,1
400294653372,1,21,2
400233171238,1,13,2
400114614776,1,7,1
400138779957,1,17,1
400362315818,1,15,1
400351509679,1,16,1
400369719978,1,15,2
410412561182,1,18,1
410461095663,1,19,1
400240329297,1,18,2
410411871094,1,21,2
400273281745,1,14,2
400248282976,1,15,2
400130928837,1,18,3
400251981847,1,17,2
400388277760,1,15,1
400371945363,1,18,2
400240359616,1,18,2
410475054505,1,8,2
400317741928,1,24,4
400187583053,1,13,2
400355427161,1,18,1
410420913164,1,15,1
400635123957,1,21,1
410435577231,1,5,1
400298898753,1,13,1
400302189055,1,20,2
400369791760,1,17,2
410429121978,1,17,1
400079631746,1,22,1
410444082995,1,10,1
410399772369,1,19,3
400349952436,1,9,2
400376757104,1,20,1
400168695962,1,21,3
400240254619,1,18,3
400144398226,1,17,3
400354692419,1,17,2
400312017985,1,26,2
400226292417,1,16,1
400354758610,1,16,2
400165218498,1,14,2
410432916343,1,13,2
400637133344,1,20,2
400332774648,1,19,1
400188165695,1,16,3
400255755412,1,13,1
410461671492,1,17,1
400326417593,1,18,1
410410044563,1,16,1
400310955471,1,16,1
400237479403,1,16,2
400320216480,1,14,1
400196748729,1,16,1
400396587259,1,23,1
410398533528,1,3,2
410436942427,1,14,1
400396047584,1,14,2
400292382424,1,21,3
400010702954,1,26,1
400372989029,1,15,2
400215018633,1,17,2
400633905775,1,21,2
410466438616,1,15,2
410417868061,1,16,1
400373121744,1,13,1
400177338812,1,20,2
400270593175,1,18,1
400360098712,1,18,2
410422083940,1,21,1
410453463495,1,10,2
400310433411,1,23,1
400031398991,1,15,1
400296192643,1,11,2
400053684273,1,7,1
400014030894,1,18,2
410422023217,1,20,2
400249785832,1,15,3
410413578027,1,17,1
410466351180,1,21,1
400123131801,1,14,1
410421438957,1,28,1
400633863546,1,13,2
410467776666,1,18,1
400221738231,1,17,2
400009150481,1,19,1
400278660112,1,21,1
400262547166,1,22,2
400183641279,1,12,2
400358334220,1,20,1
410422080557,1,17,2
400286142309,1,17,2
400389516043,1,19,2
400111911500,1,15,1
400056723439,1,15,1
400074108653,1,17,1
400146459045,1,3,1
400391082615,1,19,1
410419746278,1,15,2
400125963462,1,17,1
400363290332,1,18,2
400132863422,1,15,1
400380573282,1,5,3
400137459244,1,17,3
400246845144,1,16,1
400636758568,1,16,2
12142124,1,18,1
400103631454,1,14,1
410404263272,1,18,1
410434986526,1,3,1
410455608481,1,7,1
400130268945,1,22,1
400396314357,1,16,2
400092609860,1,16,1
400154484342,1,14,1
410455644038,1,15,1
410478234733,1,16,1
400343016135,1,17,2
400274799859,1,22,1
410438397791,1,13,1
400386162194,1,12,1
410441004620,1,12,2
400237098720,1,15,1
400320438096,1,19,1
400140162260,1,18,1
410417853449,1,12,3
400372929704,1,16,1
400262724628,1,15,2
410443287229,1,10,2
400284774196,1,15,1
410414757837,1,21,1
400133886077,1,2,1
400213809332,1,14,1
400369809687,1,12,1
400043607964,1,8,2
410464383066,1,19,1
410460114175,1,22,1
400332450731,1,16,1
400164501022,1,16,1
400156923368,1,23,1
400243509444,1,17,2
16997856,1,17,1
400385874887,1,19,1
400284972571,1,9,1
400299534009,1,17,2
400121820443,1,6,2
410442771040,1,16,1
400276689628,1,22,2
7810504,1,1,1
410424354067,1,20,1
410468337288,1,20,1
400061454216,1,15,1
400283223908,1,18,2
410440113778,1,15,1
400385061685,1,22,1
400270818492,1,15,1
400281414200,1,16,1
400028038261,1,15,3
400327194643,1,11,1
400114158789,1,23,2
410435790927,1,22,1
400294752671,1,20,3
400243800410,1,20,2
400395300683,1,19,2
400157586633,1,23,1
410428053610,1,18,2
400365459207,1,21,1
410447139854,1,24,2
400259940615,1,31,1
400240374081,1,23,1
400159902442,1,19,1
1333881,1,15,2
410471196602,1,19,2
400245957252,1,13,1
400033092262,1,29,1
400311630130,1,20,2
400630311240,1,20,2
410470308233,1,16,2
400227546956,1,17,1
410427574000,1,22,1
400396842883,1,22,4
410412945302,1,9,1
410417484635,1,18,1
410430129766,1,18,2
400099632806,1,17,2
410468466178,1,11,2
400636605520,1,19,2
400635120211,1,21,2
400003814927,1,15,2
400220772663,1,17,2
400395603561,1,24,2
400313454868,1,19,1
400293378303,1,19,2
400385604509,1,25,1
